antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Medium', 'http', 'SF', 'tcp'})","frozenset({'Zero', 'Normal', 'Low', 'normal'})",0.1535011114639568,0.2704033026357574,0.09864242616703715,0.6426170157745021,2.3765131916311297,1.0,0.05713521866892371,2.041498139441046,0.684248345878318,0.30327068586770806,0.510163648606706,0.503707216049318
"frozenset({'Medium', 'http', 'SF'})","frozenset({'Zero', 'Normal', 'Low', 'normal'})",0.1535011114639568,0.2704033026357574,0.09864242616703715,0.6426170157745021,2.3765131916311297,1.0,0.05713521866892371,2.041498139441046,0.684248345878318,0.30327068586770806,0.510163648606706,0.503707216049318
frozenset({'smtp'}),"frozenset({'normal', 'SF', 'tcp'})",0.05751825976500476,0.39278342330898697,0.05366783105747856,0.9330572808833678,2.3755006589200405,1.0,0.031075612084204424,9.070688862116263,0.6143738222938084,0.13530824659727783,0.8897547898289732,0.5348459724275354
frozenset({'Surge'}),frozenset({'neptune'}),0.35122261035249286,0.32875516036837094,0.27425373134328357,0.7808544303797468,2.3751853187788674,1.0,0.15878748575185192,3.063008943301007,0.8924173829038389,0.6759612562371586,0.673523643413754,0.8075366090560891
frozenset({'Surge'}),"frozenset({'Zero', 'neptune'})",0.35122261035249286,0.32875516036837094,0.27425373134328357,0.7808544303797468,2.3751853187788674,1.0,0.15878748575185192,3.063008943301007,0.8924173829038389,0.6759612562371586,0.673523643413754,0.8075366090560891
frozenset({'Surge'}),"frozenset({'neptune', 'tcp'})",0.35122261035249286,0.32875516036837094,0.27425373134328357,0.7808544303797468,2.3751853187788674,1.0,0.15878748575185192,3.063008943301007,0.8924173829038389,0.6759612562371586,0.673523643413754,0.8075366090560891
frozenset({'Surge'}),"frozenset({'Zero', 'neptune', 'tcp'})",0.35122261035249286,0.32875516036837094,0.27425373134328357,0.7808544303797468,2.3751853187788674,1.0,0.15878748575185192,3.063008943301007,0.8924173829038389,0.6759612562371586,0.673523643413754,0.8075366090560891
"frozenset({'Normal', 'Low', 'Medium', 'SF'})","frozenset({'http', 'normal', 'tcp'})",0.13873451889488728,0.3002540489044141,0.09888059701492537,0.7127324749642345,2.373764742107218,1.0,0.05722499599392952,2.435868624580749,0.6719510697560857,0.2907329598506068,0.5894688285284205,0.5210277922150628
"frozenset({'Normal', 'SF', 'Low', 'tcp', 'Medium'})","frozenset({'http', 'normal'})",0.13873451889488728,0.3002540489044141,0.09888059701492537,0.7127324749642345,2.373764742107218,1.0,0.05722499599392952,2.435868624580749,0.6719510697560857,0.2907329598506068,0.5894688285284205,0.5210277922150628
"frozenset({'Normal', 'Low', 'Medium', 'SF'})","frozenset({'http', 'normal'})",0.13873451889488728,0.3002540489044141,0.09888059701492537,0.7127324749642345,2.373764742107218,1.0,0.05722499599392952,2.435868624580749,0.6719510697560857,0.2907329598506068,0.5894688285284205,0.5210277922150628
"frozenset({'Normal', 'Low', 'Medium', 'tcp'})","frozenset({'Zero', 'http', 'normal'})",0.1401635439822166,0.2977929501429025,0.09895998729755479,0.7060322854715378,2.3708831425751775,1.0,0.05722027203260604,2.388721669600589,0.6724723505858877,0.29192037470725996,0.5813660449745043,0.5191718345512848
"frozenset({'Normal', 'Low', 'Medium'})","frozenset({'Zero', 'http', 'normal', 'tcp'})",0.1401635439822166,0.2977929501429025,0.09895998729755479,0.7060322854715378,2.3708831425751775,1.0,0.05722027203260604,2.388721669600589,0.6724723505858877,0.29192037470725996,0.5813660449745043,0.5191718345512848
"frozenset({'Normal', 'Low', 'Medium'})","frozenset({'Zero', 'http', 'normal'})",0.1401635439822166,0.2977929501429025,0.09895998729755479,0.7060322854715378,2.3708831425751775,1.0,0.05722027203260604,2.388721669600589,0.6724723505858877,0.29192037470725996,0.5813660449745043,0.5191718345512848
"frozenset({'http', 'Low'})","frozenset({'Zero', 'Normal', 'normal', 'tcp'})",0.2773896475071451,0.2765560495395364,0.1814464909495078,0.6541213508872353,2.3652397117197115,1.0,0.10473270585176724,2.091612050400381,0.798784393562715,0.48710571184995743,0.5218998667517822,0.6551071803955338
"frozenset({'Zero', 'Normal', 'Medium', 'SF'})","frozenset({'Low', 'normal', 'tcp'})",0.13198634487138775,0.37182438869482376,0.1160685932041918,0.8793984962406014,2.3650909487875764,1.0,0.06699285120632387,5.208688048852142,0.6649472338588145,0.2993447993447993,0.8080130753423842,0.5957791029297381
"frozenset({'Normal', 'Low', 'Medium'})","frozenset({'Zero', 'normal', 'SF', 'tcp'})",0.1401635439822166,0.3504287075261988,0.1160685932041918,0.8280940243557064,2.363088430173194,1.0,0.06695126364421211,3.778642889168023,0.6708542924611682,0.30990990990990985,0.7353547214354044,0.579656436736077
"frozenset({'Medium', 'http'})","frozenset({'Zero', 'Normal', 'Low', 'normal'})",0.15493013655128612,0.2704033026357574,0.09895998729755479,0.638739431206764,2.3621731871639455,1.0,0.05706636669627815,2.0195857516401694,0.6823826522615053,0.3032108975918268,0.5048489527182154,0.5023556228259305
"frozenset({'Medium', 'http', 'tcp'})","frozenset({'Zero', 'Normal', 'Low', 'normal'})",0.15493013655128612,0.2704033026357574,0.09895998729755479,0.638739431206764,2.3621731871639455,1.0,0.05706636669627815,2.0195857516401694,0.6823826522615053,0.3032108975918268,0.5048489527182154,0.5023556228259305
"frozenset({'Zero', 'Normal', 'http', 'Medium'})","frozenset({'normal', 'SF', 'tcp'})",0.10658145442997777,0.39278342330898697,0.09880120673229596,0.9270018621973929,2.360083972963792,1.0,0.0569377782000385,8.31824749191515,0.6450350351249144,0.24665543553661678,0.8797823699076107,0.5892715223063771
"frozenset({'http', 'High', 'Low'})","frozenset({'normal', 'tcp'})",0.12071292473801207,0.4239838043823436,0.12071292473801207,1.0,2.358580657241831,1.0,0.06953259966947019,inf,0.6550945781228839,0.2847111693661642,1.0,0.6423555846830821
"frozenset({'Zero', 'High', 'SF', 'Low', 'http'})","frozenset({'normal', 'tcp'})",0.11833121625912989,0.4239838043823436,0.11833121625912989,1.0,2.358580657241831,1.0,0.06816069701239416,inf,0.65332492908919,0.27909371781668385,1.0,0.639546858908342
"frozenset({'Zero', 'High', 'Low', 'http'})","frozenset({'normal', 'tcp'})",0.12007780247697682,0.4239838043823436,0.12007780247697682,1.0,2.358580657241831,1.0,0.06916675896091659,inf,0.6546217350115037,0.2832131822863027,1.0,0.6416065911431514
"frozenset({'http', 'High', 'Low', 'SF'})","frozenset({'normal', 'tcp'})",0.11892664337885042,0.4239838043823436,0.11892664337885042,1.0,2.358580657241831,1.0,0.06850367267666316,inf,0.653766444404397,0.2804980807040539,1.0,0.6402490403520269
"frozenset({'Zero', 'Low', 'http'})","frozenset({'normal', 'tcp'})",0.2748888536043188,0.4239838043823436,0.2748491584630041,0.9998555956678701,2.3582400679772477,1.0,0.1583007365295439,3988.9121546534407,0.7942988665117212,0.6481932222430257,0.9997493050833839,0.8240547522389532
"frozenset({'Zero', 'Low', 'SF', 'http'})","frozenset({'normal', 'tcp'})",0.2724674499841219,0.4239838043823436,0.27242775484280723,0.9998543123543124,2.3582370411787132,1.0,0.1569059688281833,3953.7751667217985,0.7916545004103192,0.6424826811458527,0.9997470771711005,0.8211985727111886
"frozenset({'Zero', 'Normal', 'Low', 'http'})","frozenset({'normal', 'tcp'})",0.18148618609082248,0.4239838043823436,0.1814464909495078,0.9997812773403325,2.358064782207439,1.0,0.1044992873278789,2633.5460463645236,0.7036209171767952,0.4279161205766711,0.9996202838369276,0.7138687306091233
"frozenset({'Zero', 'Normal', 'SF', 'Low', 'http'})","frozenset({'normal', 'tcp'})",0.179144172753255,0.4239838043823436,0.1791044776119403,0.9997784179038333,2.3580580379958214,1.0,0.10315024971508745,2599.5610908211993,0.7016119133948546,0.42239281033514314,0.999615319677029,0.7111053872123791
"frozenset({'Normal', 'Low', 'Medium', 'tcp'})","frozenset({'http', 'normal'})",0.1401635439822166,0.3002540489044141,0.0992378532867577,0.7080147267063155,2.3580522204105634,1.0,0.057153181697305246,2.3965111089413327,0.6698031669821338,0.29086678301337987,0.5827267412744214,0.5192638414070975
"frozenset({'Normal', 'Low', 'Medium'})","frozenset({'http', 'normal'})",0.1401635439822166,0.3002540489044141,0.0992378532867577,0.7080147267063155,2.3580522204105634,1.0,0.057153181697305246,2.3965111089413327,0.6698031669821338,0.29086678301337987,0.5827267412744214,0.5192638414070975
"frozenset({'Normal', 'Low', 'Medium'})","frozenset({'http', 'normal', 'tcp'})",0.1401635439822166,0.3002540489044141,0.0992378532867577,0.7080147267063155,2.3580522204105634,1.0,0.057153181697305246,2.3965111089413327,0.6698031669821338,0.29086678301337987,0.5827267412744214,0.5192638414070975
"frozenset({'Zero', 'Medium', 'Low'})","frozenset({'normal', 'tcp'})",0.16437758018418547,0.4239838043823436,0.16433788504287075,0.9997585124366094,2.3580110893458537,1.0,0.09464445324121605,2385.2830660516165,0.6892033655555165,0.3875678711851713,0.9995807625458661,0.693681334675378
"frozenset({'Zero', 'Medium', 'Low', 'SF'})","frozenset({'normal', 'tcp'})",0.1636630676405208,0.4239838043823436,0.1636233724992061,0.9997574581615329,2.358008602753051,1.0,0.09423288244409327,2374.914774532351,0.6886140197515113,0.3858827934843662,0.9995789322586547,0.6928381898054177
"frozenset({'Zero', 'Medium', 'Low', 'http'})","frozenset({'normal', 'tcp'})",0.14655446173388378,0.4239838043823436,0.14651476659256907,0.9997291440953412,2.357941821744203,1.0,0.08437804835743043,2126.6517942197197,0.6747956374084038,0.3455345440928665,0.9995297772758484,0.6726480192904382
"frozenset({'Zero', 'SF', 'Low', 'Medium', 'http'})","frozenset({'normal', 'tcp'})",0.14619720546205145,0.4239838043823436,0.14615751032073673,0.9997284822155851,2.357940260647413,1.0,0.08417226295886901,2121.4676484595034,0.6745129541544058,0.3446920052424639,0.9995286282113582,0.672226379484349
"frozenset({'http', 'Low'})","frozenset({'normal', 'tcp'})",0.2773896475071451,0.4239838043823436,0.27731025722451574,0.9997137950772754,2.357905619847086,1.0,0.15970153917815907,2012.6005874887617,0.7969645226353765,0.6539361602546102,0.9995031304242796,0.8268862019108876
"frozenset({'http', 'Low', 'SF'})","frozenset({'normal', 'tcp'})",0.2748888536043188,0.4239838043823436,0.27480946332168943,0.9997111913357402,2.357899478712664,1.0,0.15826104138822922,1994.4560773267203,0.7942143944540814,0.6480389403725545,0.9994986101667677,0.8239357379766427
"frozenset({'Zero', 'Normal', 'Low', 'Medium'})","frozenset({'normal', 'tcp'})",0.11678310574785646,0.4239838043823436,0.11674341060654175,0.9996600951733514,2.3577789642923945,1.0,0.06722926514398003,1694.6396475069132,0.6520165502064955,0.27532297322598764,0.9994099040456942,0.6375044226451908
"frozenset({'Zero', 'Normal', 'SF', 'Low', 'Medium'})","frozenset({'normal', 'tcp'})",0.11610828834550652,0.4239838043823436,0.1160685932041918,0.9996581196581196,2.357774304880381,1.0,0.06684055939114181,1684.8473721812131,0.6515178123331826,0.2737315109530051,0.999406474428182,0.6367076292513985
"frozenset({'Zero', 'Normal', 'Low', 'Medium', 'http'})","frozenset({'normal', 'tcp'})",0.09899968243886949,0.4239838043823436,0.09895998729755479,0.9995990376904571,2.35763495529426,1.0,0.056985725304479005,1436.58439187046,0.6391186714111522,0.23338326156150535,0.9993039044516571,0.6165020747856835
"frozenset({'Zero', 'Normal', 'SF', 'Low', 'Medium', 'http'})","frozenset({'normal', 'tcp'})",0.09868212130835186,0.4239838043823436,0.09864242616703715,0.999597747385358,2.3576319120056115,1.0,0.0568028049502022,1431.9762623054914,0.6388928834169467,0.23263433813892528,0.9993016644016222,0.6161269328631687
"frozenset({'http', 'Normal', 'Low'})","frozenset({'normal', 'tcp'})",0.18366941886313115,0.4239838043823436,0.18359002858050175,0.9995677544845473,2.357561171329905,1.0,0.10571716962221721,1332.6134685615816,0.70539174272741,0.43293082467471683,0.9992495948573299,0.7162898223784968
"frozenset({'http', 'Normal', 'Low', 'SF'})","frozenset({'normal', 'tcp'})",0.18124801524293427,0.4239838043823436,0.18116862496030486,0.9995619798510732,2.3575475513910904,1.0,0.10432240192085658,1315.0449745952653,0.7033026014068168,0.4272208181222502,0.9992395697338733,0.713431397190774
"frozenset({'http', 'Medium', 'Low'})","frozenset({'normal', 'tcp'})",0.1469117180057161,0.4239838043823436,0.1468323277230867,0.9994596055120238,2.3573060932552106,1.0,0.08454413861467713,1065.9179699905985,0.6749441592134189,0.3462510530749789,0.9990618415036113,0.6728877467687449
"frozenset({'http', 'Medium', 'Low', 'SF'})","frozenset({'normal', 'tcp'})",0.14651476659256907,0.4239838043823436,0.14643537630993966,0.999458141425088,2.357302640088083,1.0,0.08431548817183113,1063.0378890123661,0.6746295181993904,0.3453149864270336,0.9990592997574818,0.6724188937628202
"frozenset({'http', 'Normal', 'Low', 'Medium'})","frozenset({'normal', 'tcp'})",0.0993172435693871,0.4239838043823436,0.0992378532867577,0.9992006394884093,2.3566953010010305,1.0,0.0571289505174411,720.596260717726,0.6391562450418686,0.23401666198633345,0.9986122603536632,0.6166305603583794
"frozenset({'Normal', 'SF', 'Low', 'Medium', 'http'})","frozenset({'normal', 'tcp'})",0.09895998729755479,0.4239838043823436,0.09888059701492537,0.999197753710389,2.3566884946608107,1.0,0.05692316511887969,718.0041878373212,0.6389014638344986,0.23317420200318256,0.9986072504632431,0.6162078086031582
"frozenset({'Zero', 'Normal', 'Medium'})","frozenset({'Low', 'normal', 'SF', 'tcp'})",0.1341298825023817,0.3672991425849476,0.1160685932041918,0.8653447765611127,2.3559673199100346,1.0,0.06680280236604724,4.698672960891125,0.6647023421254523,0.30119489081170164,0.7871739513851279,0.5906751981800484
"frozenset({'http', 'Low', 'SF'})","frozenset({'Zero', 'Normal', 'normal', 'tcp'})",0.2748888536043188,0.2765560495395364,0.1791044776119403,0.6515523465703972,2.355950439902604,1.0,0.10308230219667792,2.0761911964105724,0.7937305291641282,0.4810234541577824,0.5183487909356075,0.6495884310719073
"frozenset({'Zero', 'Medium', 'http'})","frozenset({'Normal', 'SF', 'normal', 'Low', 'tcp'})",0.1542950142902509,0.27139568116862495,0.09864242616703715,0.639310522253666,2.3556399995048056,1.0,0.056767425662811795,2.0200320879440476,0.680481877417993,0.3016142735768904,0.5049583588457833,0.5013870148199733
"frozenset({'Zero', 'http'})","frozenset({'Low', 'normal', 'SF', 'tcp'})",0.3149015560495395,0.3672991425849476,0.27242775484280723,0.8651203832093786,2.355356391852444,1.0,0.15676468330714555,4.690855983059449,0.8399315543984396,0.6648261164390198,0.7868192919135871,0.8034128880274711
frozenset({'http'}),"frozenset({'Low', 'normal', 'SF', 'tcp'})",0.31768021594156876,0.3672991425849476,0.27480946332168943,0.8650506060227414,2.355166418126543,1.0,0.15812579239015023,4.688430520270983,0.8433018768566212,0.6699893544953063,0.7867090072730348,0.8066201911557562
"frozenset({'Medium', 'Low'})","frozenset({'normal', 'tcp'})",0.1879961892664338,0.4239838043823436,0.18759923785328675,0.9978885135135134,2.3536005460567764,1.0,0.10789189831872104,272.8012702445042,0.7082713869852839,0.442054064166121,0.9963343279189876,0.7201782236137926
"frozenset({'Medium', 'Low', 'SF'})","frozenset({'normal', 'tcp'})",0.18648777389647508,0.4239838043823436,0.18609082248332803,0.9978714346530437,2.3535602641868247,1.0,0.10702302663590621,270.6124087011601,0.7069491703390419,0.43849967262183137,0.9963046779532408,0.7183908245262223
"frozenset({'Normal', 'http', 'Medium'})","frozenset({'normal', 'SF', 'tcp'})",0.10717688154969832,0.39278342330898697,0.09903937758018419,0.9240740740740742,2.352630022645182,1.0,0.05694207514551188,7.997486619832864,0.6439615849162312,0.24702970297029708,0.8749607160929644,0.5881108116706905
"frozenset({'Normal', 'Low', 'Medium'})","frozenset({'normal', 'tcp'})",0.1401635439822166,0.4239838043823436,0.13976659256906954,0.9971679410931746,2.3519010178840234,1.0,0.0803395199557774,203.3913186725872,0.6685132204392801,0.3293424375643063,0.9950833693073706,0.6634093614275909
"frozenset({'Normal', 'Low', 'Medium', 'SF'})","frozenset({'normal', 'tcp'})",0.13873451889488728,0.4239838043823436,0.13833756748174023,0.9971387696709584,2.35183221473184,1.0,0.07951637836153178,201.31766036836163,0.6673895702841978,0.32597511925918987,0.9950327259010946,0.6617095402516386
"frozenset({'Medium', 'http'})","frozenset({'Normal', 'SF', 'normal', 'Low', 'tcp'})",0.15493013655128612,0.27139568116862495,0.09888059701492537,0.6382270048680502,2.3516476095708527,1.0,0.05683322707204099,2.013982051273978,0.6801404781012669,0.3019759970905564,0.5034712452539318,0.501284045069684
"frozenset({'smtp', 'Normal', 'SF'})","frozenset({'normal', 'tcp'})",0.05366783105747856,0.4239838043823436,0.05346935535090505,0.9963017751479291,2.349858095639606,1.0,0.030715064166206396,155.754779295017,0.6070198253140212,0.12605277933745088,0.993579651266393,0.5612067812168818
"frozenset({'smtp', 'Normal', 'Low'})","frozenset({'normal', 'tcp'})",0.05271514766592569,0.4239838043823436,0.052516671959352175,0.9962349397590361,2.3497004589841435,1.0,0.030166303103375976,152.98990155604764,0.6063792075477339,0.12380685008422235,0.9934636208675927,0.5600498732125393
"frozenset({'smtp', 'Normal', 'Low', 'SF'})","frozenset({'normal', 'tcp'})",0.05243728167672277,0.4239838043823436,0.05223880597014925,0.9962149886449658,2.349653402672407,1.0,0.03000624779338377,152.18347888218045,0.6061923963390355,0.123151787385364,0.9934289844906609,0.5597122129817844
"frozenset({'http', 'SF'})","frozenset({'Zero', 'Normal', 'Low', 'normal'})",0.2819942838996507,0.2704033026357574,0.1791044776119403,0.6351351351351351,2.348843852660646,1.0,0.10285229192106934,1.999635392776072,0.7997967384042083,0.4797958315610378,0.4999088315736846,0.6487478376791354
